video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"CDdwQF6qEYQ","İki Kafa, Bir Vücut, CinseI OrganIarı Bile Ortak.. (Sohna ve Mohna’nın İnanılmaz Hayatı)","2022-11-11T15:10:42Z","UCWpk9PSGHoJW1hZT4egxTNQ","Ruhi Çenet Medya","27","22.15.11","2253643","0","3894"
"ovDp2-MesrU","Kardeşlerim 67. Bölüm @atv","2022-11-12T20:56:54Z","UCZLOnq-F5zhTWNUDjcEYByw","KARDEŞLERİM","24","22.15.11","3611982","0","3480"
"b3ftD8y_ieo","PRO FUTBOLCU VS YOUTUBER (Belhanda)","2022-11-12T12:00:19Z","UCxwMixOGCeONIfcuIfT02sw","Nevzat Özkur","17","22.15.11","339604","0","527"
"De5jdGmK7Is","Kuruluş Osman 103. Bölüm @atv","2022-11-09T20:59:07Z","UCGR1XmkoQedeJMT2ajRHvsw","Kuruluş Osman","24","22.15.11","4857450","0","1793"
"7XccnkKNzwg","İstiklal Caddesi'nde bombalı saldırı | Görgü tanıkları anlatıyor","2022-11-14T10:21:50Z","UCNCVuaQDvPrZ4oTKG90iqOA","Medyascope","25","22.15.11","140778","0","111"
"k-jH9aijNLE","Norm Ender - Bu Düş Çok Güzel","2022-11-10T19:25:32Z","UCiAr3BkNuPdjP-sT1W-uK-w","Norm Ender","10","22.15.11","1967932","0","6310"
"VHBiginKECk","VakıfBank 🆚 Fenerbahçe Opet (Maçın Tamamı) | 2022-2023 Sultanlar Ligi","2022-11-14T07:28:33Z","UCebdo7-2NdjcktKzco64iNw","TRT SPOR Yıldız","17","22.15.11","150308","0","363"
"iZOWtWFHNgc","AĞRI 250 BİN SOSYAL KONUT KURASI","2022-11-14T12:42:51Z","UCi8dUZrDSJP2EbSsRNdouxw","TOKİ","25","22.15.11","37978","0","29"
"pEt-cSDy39g","GÜLERSEN, KAYBEDERSİN! w/  @Son Kabile Emrah Kaman, Murat Kaman, Eray Kaman","2022-11-11T16:01:14Z","UCoWj9KzdFJn72NnVKScWfYg","Soğuk Savaş","24","22.15.11","383097","0","814"
"qmWwrT91rfY","The perfect dotted line challenge","2022-11-10T09:51:21Z","UCoGForHQAmk0_9rI9CABeYw","Woody & Kleiny","24","22.15.11","44624460","0","3525"
"OZqCnOSIAjo","Ben bir palyaçoyum! #shorts #196sekiz #doğarutkay","2022-11-10T14:00:10Z","UCmOKW3HzAU7J8Jd-TgzHFxg","196Sekiz Shorts","22","22.15.11","533225","0","82"
"KkXQ0hVHRcA","M. Başakşehir - Galatasaray | 12.11.2022 | %100 Futbol | Rıdvan Dilmen & Murat Kosova  @TV8,5 ​","2022-11-12T21:17:00Z","UCLBwKhRQL0ORY3GB8c2l5cg","Acunn.com","24","22.15.11","79376","0","73"
"oRE6Ji6Na50","Müge Anlı ile Tatlı Sert | 11 Kasım 2022 Cuma","2022-11-11T11:08:51Z","UC0XZpoAPTm_1UJvFQiVg_hg","Müge Anlı ile Tatlı Sert","24","22.15.11","1592207","0","11"
"kX3nB4PpJko","Last To Take Hand Off Jet, Keeps It!","2022-11-12T21:00:00Z","UCX6OQ3DkcsbYNE6H8uQQuVA","MrBeast","24","22.15.11","38692540","0","68193"
"Q1Vk2a4WgbQ","Katarsis- Gülşah Saraçoğlu: “Benim Hayatımı Mahvettiler! Hep Güçlü Olmak Zorundayım. ”","2022-11-09T15:00:45Z","UC0d9oq6C2GJqAf2YYDhCijQ","Bana Göre TV","22","22.15.11","766319","0","873"
"e4OrXe1pyrQ","milföy hamurundan pizza tost denedim #DeneyManmutfakta #shorts","2022-11-13T20:00:27Z","UCIfaKPaqVG8qSCjfmkvHeiQ","Hasanmucci","22","22.15.11","320728","0","174"
"ayJAealNDLw","Cinayeti ben yapmadım, yaptırmadım! - Müge Anlı ile Tatlı Sert 14 Kasım 2022","2022-11-14T09:34:43Z","UC0XZpoAPTm_1UJvFQiVg_hg","Müge Anlı ile Tatlı Sert","24","22.15.11","708112","0","7"
"Rc-ty_CQL1Q","صويلو: منفذة تفجير اسطنبول سورية قادمة من منطقة الإشراف الأمريكي","2022-11-14T17:09:01Z","UCURohFUc5BwgHHELJjRCa-w","صابر مشهور","22","22.15.11","407715","0","1952"
"rCgRGEShxdU","TELEFONA BÖBREK BIRAKMA MEVSİMİ GELDİYSE DEMEK.. #shorts","2022-11-10T16:54:01Z","UCZPVgnevTPCymfVfLX_QzAw","Dr.Aydın","24","22.15.11","856677","0","526"
"z59gebWHdto","Çakalın Hükmü Aslan Ayağa Kalkana Kadardır | Teşkilat 55. Bölüm","2022-11-13T21:14:32Z","UC9f72O1XqE08WkwZtCgOmQg","TIMS&B Productions","1","22.15.11","181959","0","74"
"No4a6iKno5o","Kardeşlerim 68. Bölüm Fragmanı | ''Davul bile dengi dengine...'' @atv","2022-11-12T20:57:08Z","UCZLOnq-F5zhTWNUDjcEYByw","KARDEŞLERİM","24","22.15.11","2425929","0","2129"
"xrfe8jLhp7k","ŞANLIURFA 250 BİN SOSYAL KONUT KURASI","2022-11-14T18:19:44Z","UCi8dUZrDSJP2EbSsRNdouxw","TOKİ","25","22.15.11","33918","0","4"
"nBhqMYgb-B8","SU ALTINDA IPHONE 14 PRO AÇMAK! #Sıkıyosayap","2022-11-12T10:59:28Z","UCagxJUIOIN4bbCk9rBWZiPA","Alper Rende","22","22.15.11","219786","0","495"
"p_-TKK4J3CA","TAKSİM PATLAMASININ ZAMANLAMASINA DİKKAT! #CANLI","2022-11-14T09:40:45Z","UCTRxpG0DLS9eNmeeqTsz_jQ","Fatih Portakal TV","25","22.15.11","43669","0","83"
"7SeCFWayjlA","Gelsin Hayat Bildiği Gibi - 17.Bölüm","2022-11-11T11:30:06Z","UCKN4Ol9PRaAnKHfvTORjfAQ","Gelsin Hayat Bildiği Gibi","1","22.15.11","3991127","0","2349"
"libTZEkKS20","Tozluyaka 21. Bölüm Fragman","2022-11-13T20:41:20Z","UC9feC93IN6NnV3--vbjTJDQ","Tozluyaka","1","22.15.11","1531857","0","1524"
"7Eq8Y6qp4W4","ISSEI funny video 😂😂😂 Spider-Maaaaaaan #shorts","2022-11-11T12:45:00Z","UC6QZ_ss3i_8qLV_RczPZBkw","ISSEI / いっせい","23","22.15.11","8396834","0","397"
"sipIHW0W0PY","VAN 250 BİN SOSYAL KONUT KURASI","2022-11-12T12:38:47Z","UCi8dUZrDSJP2EbSsRNdouxw","TOKİ","25","22.15.11","72130","0","63"
"sfaTPV4nSeo","[TR] 2022 PMGC League Kırmızı Grup 4. GÜN | PUBG MOBILE Global Championship","2022-11-13T15:53:44Z","UCbirTc2eA8spyfd2Y8Ak6lg","PUBG MOBILE Türkiye","20","22.15.11","73402","0","65"
"QNzST6x1bYU","Başakşehir 0-7 Galatasaray Maç Sonu Yorumları | Emre Özcan ile Süper Futbol | Süper Lig 14. Hafta","2022-11-12T19:51:10Z","UCGMghpDmBAqhz2p7eLHX-eg","NTV Spor","17","22.15.11","80590","0","109"
"NSUHFXupOVg","Bir Yudum Sevgi Türk Filmi  | Didar'dan Kadınlara Taktikler #shorts #türkfilmi #halesoygazi","2022-11-10T13:00:24Z","UCHumSHRFQ8skiHTY75sxytQ","Gülşah Film","1","22.15.11","456121","0","102"
"shVNLCeAKw4","24 SAAT TAKSİDE YAŞAMAK ! #2 w/@Ecenaz Üçer @Mesut Can Tomay","2022-11-12T15:30:11Z","UC3qzC8Vp7d17bq5BxO7UBIA","Cihan Albayrak","24","22.15.11","104075","0","172"
"nlK7IhqAXxw","Try Not To Laugh Challenge With Friends... 😂","2022-11-11T00:50:33Z","UChK6a3Ro3po3fUfAm3_MyUQ","Jojo Sim","24","22.15.11","4316417","0","126"
"HtAugWdfq0Y","İSTİKLAL CADDESİ'NDEYİZ","2022-11-14T07:43:21Z","UCT0byua4qIz2wtrmnXoPK6w","Ekrem İmamoğlu","25","22.15.11","119452","0","463"
"soR0QLnbkFk","Rıdvan Dilmen, Galatasaray'ın Kadrosunu Değerlendirdi | M. Başakşehir - Galatasaray | %100 Futbol","2022-11-12T20:24:00Z","UC_t1C5SfwbHAvU-bQduvSsA","TV8,5","17","22.15.11","119915","0","105"
"UK0cPEbVuhw","Çöp Adam 1. Bölüm 1. Fragmanı | 23 Kasım Çarşamba 20.00’de Star’da!","2022-11-11T19:06:58Z","UCS4tnlnBoPRma88t3s5Sidg","Çöp Adam","24","22.15.11","226515","0","446"
"ocuwii2cDOk","Bir Peri Masalı 7. Bölüm","2022-11-09T23:13:36Z","UCUZEXlvAn_NjzK7l8SeQFPw","Bir Peri Masalı","24","22.15.11","2027070","0","2091"
"RhEbpkdkjaM","When Pennywise is Mexican🤣","2022-10-25T18:00:12Z","UCPbngnj8-CQbHqQJ0Q70URA","jay mendoza","23","22.15.11","9749362","0","134"
"MbC_i0c389s","Beşiktaş 3-1 Serik Belediyespor MAÇ ÖZETİ (Ziraat Türkiye Kupası 4.Tur Maçı) / 09.11.2022","2022-11-09T20:08:38Z","UCB6zRZNuDLdHK7VMH8r_HKg","Beşiktaş Haberleri","17","22.15.11","193101","0","308"
"XPobbHRQNMU","Galatasaray 2-1 Yeşilyurt D.Ç Ofspor MAÇ ÖZETİ (Ziraat Türkiye Kupası 4.Tur Maçı) / 08.11.2022","2022-11-08T20:17:52Z","UC-uNDqkestIRRNuE8QhROqw","Galatasaray Haberleri","17","22.15.11","539059","0","629"
"iAqJO85iDUs","Bakan Soylu Açıkladı;  'Onu Öldür' Talimatı Verdiği Kişiyi de Yakaladık","2022-11-14T08:52:12Z","UC9dzpl4QlegNww6aHEEowyw","İhlas Haber Ajansı","25","22.15.11","61583","0","384"
"F1I84Hkpb-o","Bakan Bilgin EYT Hakkında Konuştu: Bu Şartları Sağlayan 1.5 Milyon Kişi Var","2022-11-11T10:47:51Z","UCxdpqtb0HIOdH7RGyfgmJbA","Demirören Haber Ajansı","25","22.15.11","72765","0","397"
"jNyxHZYVb1o","MELİKENİN TATBİKAT KORKUSU!","2022-11-12T16:31:39Z","UCgBhF3MLT7riCp2c_1m8vNw","Çetintaşlar ¿","24","22.15.11","125721","0","265"
"z3lg3infE3k","Olsun Be (1.Bölüm) Konuk: CZN Burak @Czn Burak","2022-11-07T17:58:27Z","UCCsdGCxobBuWh1dUYCeRBoQ","P!NÇ","24","22.15.11","1373849","0","4793"
"M1oDz7331wk","Yürek Çıkmazı 2. Bölüm","2022-11-08T22:48:44Z","UCIA85MRFNC7bDWABtBmBHDg","Yürek Çıkmazı TRT","1","22.15.11","2306596","0","1231"
"Rp_55t_ZAno","ihtiras masaj salonu","2022-11-12T14:44:57Z","UC-X06OS-52UBuYBQNpox-Rw","Sergen Deveci","23","22.15.11","58539","0","45"
"vuRC4iGxCxc","Ben Seni Dinledim - Küresel Isınma | 316.Bölüm (Güldür Güldür Show)","2022-11-14T15:04:29Z","UCdlEXiVLTEvA280oyMvr8Kw","Güldür Güldür","23","22.15.11","362746","0","265"
"yRgK5MvA-Pk","CCTV footage shows moment explosion goes off in Istanbul's busy avenue","2022-11-13T16:45:02Z","UCIzXayRP7-P0ANpq-nD-h5g","The Sun","25","22.15.11","759201","0","1750"
"EShMQOvpvVg","John Wick 4 | Altyazılı Fragman 2","2022-11-10T16:06:06Z","UC-VzHiGl3Be3t3Z94OIwg4w","Box Office Türkiye","1","22.15.11","671692","0","915"
"Q5sTG_c5sNY","İstiklal Caddesi'nde patlama! Can kaybı ve yaralılar var! | Taksim son durum","2022-11-13T13:37:33Z","UC8rh34IlJTN0lDZlTwzWzjg","TVNET","25","22.15.11","137988","0","320"
"rjPPhiFVHZ0","The perfect swipe challenge👏💯Öykü and her Mom","2022-11-09T07:00:12Z","UCjS0hMS5sneIgsb3PjBc0Bw","Oyuncak Avı","24","22.15.11","960700","0","49"
"kYoJ9J9kPSA","Genius level escape method l TikTok Creative Humor Video lFunny Video Long Mom#Shorts","2022-10-29T10:00:36Z","UCobCsXaWsPawN22tXWH0cbw","GuiGe","24","22.15.11","116671616","0","2159"
"HqVsKyfRcgk","Dünyadaki En Karmaşık Ülke - PAKİSTAN Hakkında Her Şey!","2022-11-14T17:00:26Z","UCsAAD8Rm7uXkUSOu93QsDSw","Engin Deniz Videoları","27","22.15.11","84976","0","561"
"73OJRSnBsS8","Bir Beyaz Gecelik Meselesi | Yalı Çapkını 8. Bölüm (SON SAHNE)","2022-11-11T21:17:07Z","UCyahIZNtNmqK1LeNF0KlFZw","Yalı Çapkını","24","22.15.11","1955959","0","1556"
"rpKa6MWlkvk","Kendine gel Ezgizem","2022-11-09T11:55:15Z","UCISNBzxacsHMXA1rKLMwJhQ","Ezgizem","22","22.15.11","658252","0","214"
"GDuwQK2iXoU","İNTERNETİ KESMEK NEYİN HABERCİSİ? - Selahattin Demirtaş, Süleyman Soylu, İstiklal Caddesi,Diyarbakır","2022-11-14T06:57:53Z","UCT2Bh5Xd5NLMnO69_QW2UKg","Can ATAKLI","24","22.15.11","80946","0","569"
"2LOL8G1yO6k","MINECRAFT ON 1000 PING ZOMBIE LOVE CURSE - Monster School Minecraft Animation #shorts","2022-11-09T11:00:03Z","UC3VBuU-Ywv1qJGXLk05R-Dg","Monster School","1","22.15.11","9746708","0","152"
"0nO6XlgElTQ","Anne Sen Kapıda Dur Tamam Mı? | Duruşma #shorts","2022-10-31T15:30:00Z","UCVbJgVrQuykBHq-rvf6BdtQ","Komedi Dünyası","1","22.15.11","775842","0","41"
"h862zdT0Q70","Ben Bu Cihana Sığmazam 8. Bölüm @atv","2022-11-08T22:42:20Z","UCIqv8kcV_-VKoOXB1WXKQqA","Ben Bu Cihana Sığmazam","24","22.15.11","2890671","0","1496"
"weqI_zo3k9w","Serêkaniyê û Avaşîn","2022-11-11T19:05:17Z","UCUOBzJZuMHa_cw7mMSCtLww","Hunergeha Welat","10","22.15.11","116548","0","1034"
"Uw5QbNYmICI","Kral Şakir 222. Bölüm: Şakacı Eşek","2022-11-11T15:00:31Z","UCtQvrl_0E7ozHb_c8Fy4oWA","Kral Şakir","1","22.15.11","88872","0","48"
"cK0HBNrccpk","Gecenin Ucunda 7. Bölüm 2. Fragman (15 Kasım Salı 20.00' de Star'da!)","2022-11-13T20:30:23Z","UCxj-uh4HbLyGUvJf2Rsqnbg","Gecenin Ucunda","1","22.15.11","783104","0","659"
"JzTkQBh80mA","SEVGİLİNİ HİÇ ALDATTIN MI? (YAPTIM-YAPMADIM CHALLENGE) w/@Selinay Yalçın","2022-11-11T16:00:21Z","UCZzORUZfSrKh3I198H-qrzA","Feride Özdinç","24","22.15.11","80488","0","277"
"zYM1QWIapvM","Derya'dan şok eden itiraf! - İlk 20 Dakika | Müge Anlı ile Tatlı Sert 14 Kasım 2022","2022-11-14T08:26:23Z","UCUVZ7T_kwkxDOGFcDlFI-hg","atv","24","22.15.11","181575","0","169"
"9d-hs4nFd0U","ABSÜRT TEKLİF ET - NUMARANI FORUMDA PAYLAŞMAK İSTİYORUM w/Sosyal Terapi","2022-11-12T10:00:06Z","UCIfKMW1uAOC3yyrBqpthTLw","Emirhan Özhan","24","22.15.11","46520","0","208"
"Mm5ZZIflscM","SIFIRINCI KAT VS YÜZÜNCÜ KAT KORE'NİN EN İYİ OTELLERİNDE KALDIM!","2022-11-07T14:00:10Z","UCHEqoPq5lQV_ckyvFruNhAQ","Meryem Can","24","22.15.11","1932083","0","4262"
"TdyB18EgX4I","Yalanı Bırak","2022-11-10T10:03:01Z","UCXyvp65qBKW58GL5lnybXGw","Sakiler - Topic","10","22.15.11","78867","0","0"
"4wbwVThum_0","PARTY PANIC BOMBACI MÜLAYİMLER ve BUZ PİSTİ YARIŞLARI! | sesegel çocuk PARTY PANIC OYNUYORUZ","2022-11-11T14:11:36Z","UC4AVaJ6fWMwXVst0Pexx8iA","Sesegel Çocuk","24","22.15.11","92279","0","126"
"Fd5nDUMH7lc","Güzel Günler | 1. Bölüm","2022-11-06T21:30:02Z","UCBq6tAuxXBbEGl-r8WMA-Lg","Güzel Günler","24","22.15.11","2244924","0","1390"
"cqjVaHUA7yY","Camdaki Kız | 56. Bölüm","2022-11-10T20:44:59Z","UCMwY5ruym-hu3TNA3XwSTZw","Camdaki Kız","24","22.15.11","2108549","0","3118"
"BOuOixb-59I","Tanesi 20 TL ye Satılan Meşhur Katmer Simit Poğaçayı Az Bir Malzemeyle Yaptım❗️Denemeyen Kalmasın😍","2022-11-11T16:37:15Z","UCrt0K9Tx3CzO_WTNTGmbTdw","Bera Tatlı Dünyası","22","22.15.11","72117","0","108"
"PvZrtp1AKy8","O, ölmez... #10Kasım","2022-11-08T13:25:00Z","UC8taW8Ljy9xA_tiWy-1OPww","Türkiye İş Bankası","29","22.15.11","6551713","0","166"
"GS_3c0Bkeg8","Onlarla konusuyorum","2022-11-09T10:09:21Z","UC9XpT4jLb0RNyUgWxtrPPXA","Defkhan - Topic","10","22.15.11","136750","0","0"
"lyZuA_uh8Zk","BİR GÜNLÜĞÜNE HOLLANDA'DA AT BAKICISI OLDUM","2022-11-11T14:00:34Z","UCZONMEwQlgfq-iMh01rFCpA","Cemre Solmaz","24","22.15.11","84876","0","2766"
"YHZUS0Smr6s","iddaa.com | Manchester City 1-2 Brentford MAÇ ÖZETİ | Premier League - 2022/23","2022-11-12T15:05:06Z","UCPe9vNjHF1kEExT5kHwc7aw","beIN SPORTS Türkiye","17","22.15.11","463107","0","676"
"1pPLoBvByu0","Başakşehir 0 - 7 Galatasaray Maç Sonu | Önder Özen & Uğur K. & Ilgaz Çınar & Ersin Düzen | 3.Devre","2022-11-12T20:37:59Z","UCeCRRixprpBjNmzRWgLBiUA","VOLE","24","22.15.11","295508","0","216"
"wmRU91n_VMk","NETFLIX KOMBOSU YAPTIM - SANAT FİLMİ ÇEKTİM :)","2022-11-07T15:05:43Z","UCTpnOrDAyEUsCCfC0AE6zDw","Murat Soner","24","22.15.11","1297812","0","3334"
"xqsanXdfRMA","[TR] 2022 PMGC League Kırmızı Grup 3. GÜN | PUBG MOBILE Global Championship","2022-11-12T16:05:12Z","UCbirTc2eA8spyfd2Y8Ak6lg","PUBG MOBILE Türkiye","20","22.15.11","65424","0","35"
"yi5QVHzOyUE","Hünkar Göksu - Kafa Duman ( Samet Yıldırım Remix ) Dertlerim çok kafa duman duman","2022-11-11T14:00:24Z","UCxCqp0D03DDchdWwTEMIEaA","Samet Yıldırım Official","10","22.15.11","97492","0","56"
"-UzhZtCesaY","Yaren Doğan - Kaktüs (Official Video)","2022-11-11T15:30:00Z","UCazM5oX41f0eDAcb4N63l-w","MuzikPlay","10","22.15.11","313826","0","3254"
"hggKuGjs-v4","Acun Ilıcalı | Candaş Tolga Işık ile Az Önce Konuştum | 8 Kasım 2022","2022-11-08T20:55:36Z","UCndsdUW_oPLqpQJY9J8oIRg","TV100","25","22.15.11","348494","0","427"
"RfScJ26guaQ","Zeynep ve Engin nişanlandı! - Yasak Elma 154. Bölüm","2022-11-07T22:22:02Z","UC7lIfDoyZz_fTELszNEekcg","Medyapım","24","22.15.11","614619","0","228"
"WZ_iA6-kiwg","Güzel Günler | 3. Bölüm Fragmanı","2022-11-13T20:21:14Z","UCBq6tAuxXBbEGl-r8WMA-Lg","Güzel Günler","24","22.15.11","297895","0","215"
