video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"pEt-cSDy39g","GÜLERSEN, KAYBEDERSİN! w/  @Son Kabile Emrah Kaman, Murat Kaman, Eray Kaman","2022-11-11T16:01:14Z","UCoWj9KzdFJn72NnVKScWfYg","Soğuk Savaş","24","22.15.11","400692","0","823"
"qmWwrT91rfY","The perfect dotted line challenge","2022-11-10T09:51:21Z","UCoGForHQAmk0_9rI9CABeYw","Woody & Kleiny","24","22.15.11","46288514","0","3632"
"kX3nB4PpJko","Last To Take Hand Off Jet, Keeps It!","2022-11-12T21:00:00Z","UCX6OQ3DkcsbYNE6H8uQQuVA","MrBeast","24","22.15.11","40500146","0","69704"
"z59gebWHdto","Çakalın Hükmü Aslan Ayağa Kalkana Kadardır | Teşkilat 55. Bölüm","2022-11-13T21:14:32Z","UC9f72O1XqE08WkwZtCgOmQg","TIMS&B Productions","1","22.15.11","212926","0","82"
"ayJAealNDLw","Cinayeti ben yapmadım, yaptırmadım! - Müge Anlı ile Tatlı Sert 14 Kasım 2022","2022-11-14T09:34:43Z","UC0XZpoAPTm_1UJvFQiVg_hg","Müge Anlı ile Tatlı Sert","24","22.15.11","793367","0","7"
"Rc-ty_CQL1Q","صويلو: منفذة تفجير اسطنبول سورية قادمة من منطقة الإشراف الأمريكي","2022-11-14T17:09:01Z","UCURohFUc5BwgHHELJjRCa-w","صابر مشهور","22","22.15.11","490869","0","2243"
"OZqCnOSIAjo","Ben bir palyaçoyum! #shorts #196sekiz #doğarutkay","2022-11-10T14:00:10Z","UCmOKW3HzAU7J8Jd-TgzHFxg","196Sekiz Shorts","22","22.15.11","569529","0","83"
"Q1Vk2a4WgbQ","Katarsis- Gülşah Saraçoğlu: “Benim Hayatımı Mahvettiler! Hep Güçlü Olmak Zorundayım. ”","2022-11-09T15:00:45Z","UC0d9oq6C2GJqAf2YYDhCijQ","Bana Göre TV","22","22.15.11","784017","0","884"
"KkXQ0hVHRcA","M. Başakşehir - Galatasaray | 12.11.2022 | %100 Futbol | Rıdvan Dilmen & Murat Kosova  @TV8,5 ​","2022-11-12T21:17:00Z","UCLBwKhRQL0ORY3GB8c2l5cg","Acunn.com","24","22.15.11","80657","0","74"
"rCgRGEShxdU","TELEFONA BÖBREK BIRAKMA MEVSİMİ GELDİYSE DEMEK.. #shorts","2022-11-10T16:54:01Z","UCZPVgnevTPCymfVfLX_QzAw","Dr.Aydın","24","22.15.11","952867","0","568"
"iZOWtWFHNgc","AĞRI 250 BİN SOSYAL KONUT KURASI","2022-11-14T12:42:51Z","UCi8dUZrDSJP2EbSsRNdouxw","TOKİ","25","22.15.11","39475","0","32"
"loMWwuvKn7k","“Ülkemizde açıklık değil çıplaklık var”","2022-11-12T12:00:36Z","UCClO1RgRkaOcC9cLj-bLuEw","Yeni Şafak","27","22.15.11","239434","0","1409"
"No4a6iKno5o","Kardeşlerim 68. Bölüm Fragmanı | ''Davul bile dengi dengine...'' @atv","2022-11-12T20:57:08Z","UCZLOnq-F5zhTWNUDjcEYByw","KARDEŞLERİM","24","22.15.11","2522226","0","2214"
"n2jGBKPu1t4","💒👰🏻 Wedding Hacks for Clever Brides #Shorts","2022-11-14T17:00:28Z","UCmWrgDnQgY5t2IhjpdKu-jg","5-Minute Crafts SHORTS","26","22.15.11","620231","0","15"
"xrfe8jLhp7k","ŞANLIURFA 250 BİN SOSYAL KONUT KURASI","2022-11-14T18:19:44Z","UCi8dUZrDSJP2EbSsRNdouxw","TOKİ","25","22.15.11","40460","0","5"
"libTZEkKS20","Tozluyaka 21. Bölüm Fragman","2022-11-13T20:41:20Z","UC9feC93IN6NnV3--vbjTJDQ","Tozluyaka","1","22.15.11","1653175","0","1598"
"nBhqMYgb-B8","SU ALTINDA IPHONE 14 PRO AÇMAK! #Sıkıyosayap","2022-11-12T10:59:28Z","UCagxJUIOIN4bbCk9rBWZiPA","Alper Rende","22","22.15.11","230075","0","509"
"Zk35kc-ME9E","Derya: Erdoğan’la fotoğraflarım olduğu doğru! - Müge Anlı ile Tatlı Sert 14 Kasım 2022","2022-11-14T07:43:49Z","UC0XZpoAPTm_1UJvFQiVg_hg","Müge Anlı ile Tatlı Sert","24","22.15.11","403391","0","2"
"7SeCFWayjlA","Gelsin Hayat Bildiği Gibi - 17.Bölüm","2022-11-11T11:30:06Z","UCKN4Ol9PRaAnKHfvTORjfAQ","Gelsin Hayat Bildiği Gibi","1","22.15.11","4145112","0","2400"
"7Eq8Y6qp4W4","ISSEI funny video 😂😂😂 Spider-Maaaaaaan #shorts","2022-11-11T12:45:00Z","UC6QZ_ss3i_8qLV_RczPZBkw","ISSEI / いっせい","23","22.15.11","8680330","0","410"
"NSUHFXupOVg","Bir Yudum Sevgi Türk Filmi  | Didar'dan Kadınlara Taktikler #shorts #türkfilmi #halesoygazi","2022-11-10T13:00:24Z","UCHumSHRFQ8skiHTY75sxytQ","Gülşah Film","1","22.15.11","530393","0","122"
"p_-TKK4J3CA","TAKSİM PATLAMASININ ZAMANLAMASINA DİKKAT!","2022-11-14T09:40:45Z","UCTRxpG0DLS9eNmeeqTsz_jQ","Fatih Portakal TV","25","22.15.11","44295","0","87"
"sipIHW0W0PY","VAN 250 BİN SOSYAL KONUT KURASI","2022-11-12T12:38:47Z","UCi8dUZrDSJP2EbSsRNdouxw","TOKİ","25","22.15.11","72718","0","63"
"shVNLCeAKw4","24 SAAT TAKSİDE YAŞAMAK ! #2 w/@Ecenaz Üçer @Mesut Can Tomay","2022-11-12T15:30:11Z","UC3qzC8Vp7d17bq5BxO7UBIA","Cihan Albayrak","24","22.15.11","112932","0","179"
"nlK7IhqAXxw","Try Not To Laugh Challenge With Friends... 😂","2022-11-11T00:50:33Z","UChK6a3Ro3po3fUfAm3_MyUQ","Jojo Sim","24","22.15.11","4617909","0","131"
"sfaTPV4nSeo","[TR] 2022 PMGC League Kırmızı Grup 4. GÜN | PUBG MOBILE Global Championship","2022-11-13T15:53:44Z","UCbirTc2eA8spyfd2Y8Ak6lg","PUBG MOBILE Türkiye","20","22.15.11","74763","0","71"
"HqVsKyfRcgk","Dünyadaki En Karmaşık Ülke - PAKİSTAN Hakkında Her Şey!","2022-11-14T17:00:26Z","UCsAAD8Rm7uXkUSOu93QsDSw","Engin Deniz Videoları","27","22.15.11","107983","0","749"
"HtAugWdfq0Y","İSTİKLAL CADDESİ'NDEYİZ","2022-11-14T07:43:21Z","UCT0byua4qIz2wtrmnXoPK6w","Ekrem İmamoğlu","25","22.15.11","125162","0","471"
"QNzST6x1bYU","Başakşehir 0-7 Galatasaray Maç Sonu Yorumları | Emre Özcan ile Süper Futbol | Süper Lig 14. Hafta","2022-11-12T19:51:10Z","UCGMghpDmBAqhz2p7eLHX-eg","NTV Spor","17","22.15.11","81757","0","109"
"ocuwii2cDOk","Bir Peri Masalı 7. Bölüm","2022-11-09T23:13:36Z","UCUZEXlvAn_NjzK7l8SeQFPw","Bir Peri Masalı","24","22.15.11","2071338","0","2104"
"RhEbpkdkjaM","When Pennywise is Mexican🤣","2022-10-25T18:00:12Z","UCPbngnj8-CQbHqQJ0Q70URA","jay mendoza","23","22.15.11","10037213","0","139"
"UK0cPEbVuhw","Çöp Adam 1. Bölüm 1. Fragmanı | 23 Kasım Çarşamba 20.00’de Star’da!","2022-11-11T19:06:58Z","UCS4tnlnBoPRma88t3s5Sidg","Çöp Adam","24","22.15.11","244442","0","498"
"soR0QLnbkFk","Rıdvan Dilmen, Galatasaray'ın Kadrosunu Değerlendirdi | M. Başakşehir - Galatasaray | %100 Futbol","2022-11-12T20:24:00Z","UC_t1C5SfwbHAvU-bQduvSsA","TV8,5","17","22.15.11","122852","0","107"
"vuRC4iGxCxc","Ben Seni Dinledim - Küresel Isınma | 316.Bölüm (Güldür Güldür Show)","2022-11-14T15:04:29Z","UCdlEXiVLTEvA280oyMvr8Kw","Güldür Güldür","23","22.15.11","483332","0","322"
"jNyxHZYVb1o","MELİKENİN TATBİKAT KORKUSU!","2022-11-12T16:31:39Z","UCgBhF3MLT7riCp2c_1m8vNw","Çetintaşlar ¿","24","22.15.11","143361","0","276"
"Rp_55t_ZAno","ihtiras masaj salonu","2022-11-12T14:44:57Z","UC-X06OS-52UBuYBQNpox-Rw","Sergen Deveci","23","22.15.11","71331","0","51"
"F1I84Hkpb-o","Bakan Bilgin EYT Hakkında Konuştu: Bu Şartları Sağlayan 1.5 Milyon Kişi Var","2022-11-11T10:47:51Z","UCxdpqtb0HIOdH7RGyfgmJbA","Demirören Haber Ajansı","25","22.15.11","75908","0","401"
